,smiles,chembl_id,pIC50
4214,Nc1ncc(C2CCOCC2)cc1-c1ccc(C(=O)N[C@H](CO)c2ccccc2)cc1Cl,CHEMBL4115132,6.669586226650809
4215,C[C@@H](NC(=O)c1ccc(-c2cc(C3CCOCC3)cnc2N)cc1)c1ccccc1,CHEMBL4115031,7.795880017344075
4216,Cc1cc(C(=O)N[C@H](CO)c2ccccc2)ccc1-c1cc(C2CCOCC2)cnc1N,CHEMBL4110917,6.241088107602026
4217,Nc1ncc(C2CCOCC2)cc1-c1ccc(C(=O)N[C@H](CO)c2ccccc2)cc1F,CHEMBL4114871,7.764471553092451
4218,Nc1ncc(C2CCOCC2)cc1-c1ccc(C(=O)N[C@H](CO)c2ccccc2)c(Cl)c1,CHEMBL4114470,8.511449283499555
4219,Nc1ncc(C2CCOCC2)cc1-c1ccc(C(=O)N[C@H](CO)c2ccccc2)c(C(F)(F)F)c1,CHEMBL4107382,7.424812155072339
4220,Nc1ncc(C2CCOCC2)cc1-c1ccc(C(=O)NCc2cnccn2)c(F)c1,CHEMBL3892850,5.935542010773082
4221,Nc1cc(-c2cc(C3CCOCC3)cnc2N)ccc1C(=O)N[C@H](CO)c1ccccc1,CHEMBL4114908,8.280668713016274
4222,Nc1ncc(C2CCS(=O)(=O)CC2)cc1-c1ccc(C(=O)N[C@H](CO)c2ccccc2)cc1,CHEMBL4113465,7.010550182333308
4223,Nc1ncc(C2CCS(=O)(=O)CC2)cc1-c1ccc(C(=O)N[C@H](CO)c2ccccc2)c(F)c1,CHEMBL4115458,7.47755576649368
4224,Nc1ncc(-c2ccncc2)cc1-c1ccc(C(=O)N[C@H](CO)c2ccccc2)cc1,CHEMBL4108953,9.233587152887601
4225,Nc1ncc(-c2ccncc2)cc1-c1ccc(C(=O)N[C@H](CO)c2ccccc2)c(F)c1,CHEMBL4109681,9.779891911959945
4226,Cc1cnccc1-c1cnc(N)c(-c2ccc(C(=O)N[C@H](CO)c3ccccc3)cc2)c1,CHEMBL4107892,8.671620396561263
4227,Cc1cnccc1-c1cnc(N)c(-c2ccc(C(=O)N[C@H](CO)c3ccccc3)c(F)c2)c1,CHEMBL4112111,9.241088107602026
4228,C[C@@H]1COCCN1c1cnc(N)c(-c2ccc(C(=O)N[C@H](CO)c3ccccc3)c(F)c2)c1,CHEMBL4114173,8.01592296609717
4229,Nc1ncc(N2CCOCC2)cc1-c1ccc(C(=O)N[C@H](CO)c2ccccc2)c(F)c1,CHEMBL4113787,7.686132779630847
4230,Nc1ncc(C2CCOCC2)cc1-c1ccc(C(=O)NCc2cccc(Cl)c2)cc1,CHEMBL3934390,8.320572103387882
4231,Nc1ncc(C2CCOCC2)cc1-c1ccc(C(=O)NCc2ccccc2Cl)cc1,CHEMBL3905189,6.575118363368933
4232,Nc1ncc(C2CCOCC2)cc1-c1ccc(C(=O)NCc2ccc(Cl)cc2)cc1,CHEMBL3936735,7.089375595110798
4233,Nc1ncc(C2CCOCC2)cc1-c1ccc(C(=O)NCc2cccc(C(F)(F)F)c2)cc1,CHEMBL3960210,8.008773924307505
4234,Nc1ncc(C2CCOCC2)cc1-c1ncc(C(=O)N[C@H](CO)c2ccccc2)cn1,CHEMBL4113436,7.309803919971486
4235,Nc1ncc(C2CCOCC2)cc1-c1ccc(C(=O)NCC2CC2)cc1,CHEMBL3951487,6.252588192113577
4236,CC(=O)Nc1cccc(CNC(=O)c2ccc(-c3cc(C4CCOCC4)cnc3N)cc2)c1,CHEMBL3923773,6.573488738635425
4237,Nc1ncc(C2CCOCC2)cc1-c1ccc(C(=O)NCc2cccnc2)cc1,CHEMBL3976291,6.052076380168273
4238,Nc1ncc(C2CCOCC2)cc1-c1ccc(C(=O)N[C@H](CO)c2ccccc2)c(F)c1,CHEMBL4108211,9.03905380426617
4239,Cc1cc(-c2nc(C3CCOCC3)cnc2N)ccc1C(=O)N[C@H](CO)c1ccccc1,CHEMBL4106860,9.273272790973428
4240,C[C@@H]1CN(c2cnc(N)c(-c3ccc(C(=O)N[C@H](CO)c4ccccc4)c(F)c3)c2)C[C@H](C)O1,CHEMBL4108494,7.039529222465701
4241,C[C@@H]1CN(c2cnc(N)c(-c3ccc(C(=O)N[C@H](CO)c4ccccc4)cc3)c2)C[C@H](C)O1,CHEMBL4107119,6.958607314841775
4242,COC(=O)N1CCC(c2cnc(N)c(-c3ccc(C(=O)N[C@H](CO)c4ccccc4)cc3)c2)CC1,CHEMBL4107969,7.580044251510242
4243,Nc1ncc(N2CCOCC2)cc1-c1ccc(C(=O)N[C@H](CO)c2ccccc2)cc1,CHEMBL4108203,7.958607314841775
4244,Nc1ncc(-c2ccncc2)nc1-c1ccc(C(=O)N[C@H](CO)c2ccccc2)c(F)c1,CHEMBL4111855,9.69680394257951
4245,Cc1cnccc1-c1cnc(N)c(-c2ccc(C(=O)N[C@H](CO)c3ccccc3)c(F)c2)n1,CHEMBL4112127,9.576754126063193
4246,Nc1ncc(C2CCOCC2)nc1-c1ccc(C(=O)NCc2cccc(Cl)c2)c(F)c1,CHEMBL3905523,9.120330794367947
4247,Nc1ncc(C2CCOCC2)nc1-c1ccc(C(=O)N[C@H]2C[C@@H]2c2ccccc2)c(F)c1,CHEMBL3949051,9.73754891026957
4248,Nc1ncc(C2CCOCC2)nc1-c1ccc(C(=O)N[C@@H]2C[C@H]2c2ccccc2)c(F)c1,CHEMBL3981228,7.192464971931146
4249,Cc1cccc(CNC(=O)c2ccc(-c3cc(C4CCOCC4)cnc3N)cc2F)n1,CHEMBL3968575,7.095825631715837
4250,Nc1ncc(C2CCOCC2)cc1-c1ccc(C(=O)NCc2ccnnc2)c(F)c1,CHEMBL3920520,6.507239610973162
4251,Nc1ncc(C2CCOCC2)nc1-c1ccc(C(=O)NCc2ccccc2)c(F)c1,CHEMBL3955810,8.209714835966759
4252,Nc1ncc(C2CCOCC2)nc1-c1ccc(C(=O)N[C@H](CO)c2ccccc2)c(F)c1,CHEMBL4106865,9.26440110030182
4253,Nc1ncc(C2CCOCC2)nc1-c1ccc(C(=O)NCCc2ccccc2)c(F)c1,CHEMBL3971487,8.11690664142431
4254,Nc1ncc(C2CCOCC2)nc1-c1ccc(C(=O)NC[C@@H](O)c2ccccc2)c(F)c1,CHEMBL4112825,7.471083299722345
4255,Cc1cccc(CNC(=O)c2ccc(-c3nc(C4CCOCC4)cnc3N)cc2F)n1,CHEMBL3967841,7.7121982700697735
4256,Nc1ncc(C2CCOCC2)nc1-c1ccc(C(=O)N[C@H](CO)c2cccc(Cl)c2)c(F)c1,CHEMBL4106790,9.94692155651658
4257,Nc1ncc(C2CCOCC2)cc1-c1ccc2c(c1)CCNC2=O,CHEMBL3970028,7.006563769502388
4258,O=c1cc(-c2ccnc(NC3CCOCC3)n2)ccn1[C@H](CO)c1ccc(Cl)c(F)c1,CHEMBL3409588,8.4089353929735
4259,O=c1cc(-c2ccnc(N[C@H]3CCOC[C@H]3F)n2)ccn1[C@H](CO)c1ccc(Cl)c(F)c1,CHEMBL3675701,8.494850021680094
4260,O=c1cc(-c2ccnc(N[C@@H]3CCOC[C@H]3F)n2)ccn1[C@H](CO)c1ccc(Cl)c(F)c1,CHEMBL3675702,8.397940008672037
4261,O=c1cc(-c2ccnc(N[C@H]3CCOC[C@H]3F)n2)ccn1[C@H](CO)c1ccc(Cl)c(Cl)c1,CHEMBL3675703,8.42021640338319
4262,O=c1cc(-c2ccnc(NC3CCOCC3)n2)cnn1[C@H](CO)c1ccc(Cl)c(F)c1,CHEMBL3675704,7.866461091629782
4263,Cc1cnc(NC2CCOCC2)nc1-c1ccn(C(CO)c2ccc(Cl)c(F)c2)c(=O)c1,CHEMBL3409598,7.285670240254767
4264,O=c1nc(-c2ccnc(NC3CCOCC3)n2)ccn1C(CO)c1ccc(Cl)c(F)c1,CHEMBL3409594,7.806875401645538
4265,O=c1cc(-c2ccnc(NC3CCOCC3)n2)c(F)cn1[C@H](CO)c1ccc(Cl)c(F)c1,CHEMBL3675705,6.836838625022982
4266,O=c1c(F)c(-c2ccnc(NC3CCOCC3)n2)ccn1[C@H](CO)c1ccc(Cl)c(F)c1,CHEMBL3675706,8.522878745280337
4267,Cn1nccc1Nc1nccc(-c2ccn([C@H](CO)c3ccc(Cl)c(F)c3)c(=O)c2)n1,CHEMBL3544964,8.481486060122112
4268,O=c1cc(-c2ccnc(N[C@@H]3C[C@@H]4C[C@H]3CO4)n2)ccn1[C@H](CO)c1ccc(Cl)c(F)c1,CHEMBL3675707,8.200659450546418
4269,COc1ccc([C@@H]([C@H]2CCCN2)n2ccc(-c3ccnc(NC4CCOCC4)n3)cc2=O)cc1F,CHEMBL3675708,7.939302159646388
4270,O=c1cc(-c2ccnc(NC3CCOCC3)n2)ccn1[C@H](CO)c1cccc(Cl)c1,CHEMBL3409586,7.447331783887806
4271,C[C@@H](CO)Nc1nccc(-c2ccn(C(CO)c3cccc(Cl)c3)c(=O)c2)n1,CHEMBL3675709,7.856985199745905
4272,C[C@@H](CO)Nc1nccc(-c2ccn(C(CO)c3ccc(F)c(Cl)c3)c(=O)c2)n1,CHEMBL3675710,7.275724130399211
4273,COC[C@@H](CO)Nc1nccc(-c2ccn([C@H](CO)c3ccc(Cl)c(F)c3)c(=O)c2)n1,CHEMBL3409609,8.200659450546418
4274,Cc1cc(-c2ccnc(NC3CCOCC3)n2)cc(=O)n1[C@H](CO)c1ccc(Cl)c(F)c1,CHEMBL3675711,8.481486060122112
4275,Cc1cccc(C(CO)n2ccc(-c3ccnc(NC4CCOCC4)n3)cc2=O)c1,CHEMBL3409576,8.522878745280337
4276,O=c1cc(-c2ccnc(NC3CCOCC3)n2)ccn1C(c1ccc(Cl)c(F)c1)[C@@H]1CCCN1,CHEMBL3675712,7.403402904373539
4277,O=c1cc(-c2ccnc(NC3CCOCC3)n2)ccn1[C@H](CO)c1cc(F)cc(F)c1,CHEMBL3675713,7.982966660701219
4278,O=c1cc(-c2cc(NC3CCOCC3)ncn2)ccn1[C@H](CO)c1ccc(Cl)c(F)c1,CHEMBL3675714,7.798602875679548
4279,O=c1cc(-c2ccnc(NC3CCOCC3)n2)ccn1C(CO)c1cc(F)cc(Cl)c1,CHEMBL3409585,8.42021640338319
4280,CC[C@@H](CO)Nc1nccc(-c2ccn(C(C)c3ccc(Cl)c(F)c3)c(=O)c2)n1,CHEMBL3675715,8.259637310505756
4281,CCc1nccc(Nc2nccc(-c3ccn(C(CO)c4ccc(Cl)c(F)c4)c(=O)c3)n2)n1,CHEMBL3675716,7.863279432843593
4282,O=c1cc(-c2ccnc(NC3CCOCC3)n2)ccn1CCc1ccc(OC(F)(F)F)cc1,CHEMBL3675717,8.060480747381382
4283,Cc1nn(C)cc1Nc1nccc(-c2ccn(C(CO)c3ccc(Cl)c(F)c3)c(=O)c2)n1,CHEMBL3675718,8.537602002101044
4284,Cc1nn(C)cc1Nc1nccc(-c2ccn([C@H](CO)c3ccc(Cl)c(F)c3)c(=O)c2)n1,CHEMBL4114404,8.508638306165727
4285,C=C(c1ccc(Cl)c(F)c1)n1ccc(-c2ccnc(Nc3ccnc(C)c3)n2)cc1=O,CHEMBL3675720,8.537602002101044
4286,CCn1cc(Nc2nccc(-c3ccn([C@H](CO)c4ccc(Cl)c(F)c4)c(=O)c3)n2)c(C)n1,CHEMBL3675721,8.244125144327509
4287,Cc1nc[nH]c1Nc1nccc(-c2ccn([C@H](CO)c3ccc(Cl)c(F)c3)c(=O)c2)n1,CHEMBL3675722,8.4089353929735
4288,Cn1cc(C(c2ccc(Cl)c(Cl)c2)n2ccc(-c3nc(NC4CCOCC4)ncc3F)cc2=O)cn1,CHEMBL3675723,9.096910013008056
4289,O=c1cc(-c2ccnc(NC3CCOCC3)n2)ccn1Cc1cc2ccc(Cl)cc2[nH]1,CHEMBL3680608,8.795880017344075
4290,O=c1cc(-c2ccnc(NC3CCOCC3)n2)ccn1Cc1cc2c(F)cccc2[nH]1,CHEMBL3680609,8.619788758288394
4291,COC(=O)c1cc(Nc2nccc(-c3ccn([C@H](CO)c4ccc(Cl)c(F)c4)c(=O)c3)n2)ccn1,CHEMBL3680610,8.657577319177793
4292,O=c1cc(-c2ccnc(NC3CCOCC3)n2)ccn1Cc1cc(F)c2cc[nH]c2c1,CHEMBL3680611,8.070581074285707
4293,CC(C)(N)C(=O)OC[C@H](c1ccc(Cl)c(F)c1)n1ccc(-c2ccnc(NC3CCOCC3)n2)cc1=O,CHEMBL3680612,7.801342913045577
4294,O=c1cc(-c2ccnc(NC3CCOCC3)n2)ccn1[C@H](CO)c1cc2cc(F)ccc2[nH]1,CHEMBL3680613,7.91721462968355
4295,CC(=O)OC[C@H](c1ccc(Cl)c(F)c1)n1ccc(-c2ccnc(Nc3ccnn3C)n2)cc1=O,CHEMBL3680614,8.008773924307505
4296,C=C(c1ccc(Cl)c(F)c1)n1ccc(-c2ccnc(Nc3ccnn3CC)n2)cc1=O,CHEMBL3680615,7.838631997765025
4297,NC[C@H](c1ccc(Cl)c(F)c1)n1ccc(-c2ccnc(NC3CCOCC3)n2)cc1=O,CHEMBL3680616,8.397940008672037
4298,O=c1cc(-c2ccnc(NC3CCOCC3)n2)ccn1[C@H](COP(=O)(O)O)c1ccc(Cl)c(F)c1,CHEMBL3680617,6.603626272463494
4299,O=c1cc(-c2ccnc(NC3CCOCC3)n2)ccn1[C@H](COCOP(=O)(O)O)c1ccc(Cl)c(F)c1,CHEMBL3680618,8.585026652029182
4300,Nc1ccc(-c2ccc3ncc4c(=O)[nH]c(=O)n(-c5cccc(C(F)(F)F)c5)c4c3n2)cn1,CHEMBL3903725,5.0
4301,COc1ccc([C@H](NC(=O)c2ccc3cnc(NC4CCOCC4)cc3n2)c2cnn(C)c2)cc1F,CHEMBL3920757,8.730487055782083
4302,COc1ccc([C@H](NC(=O)c2ccc3cnc(N[C@@H](C)CO)cc3n2)c2cnn(C)c2)cc1F,CHEMBL3953138,8.939302159646388
4303,O=C(N[C@H](CO)c1ccc(Cl)c(F)c1)c1ccc2cnc(NC3CCOCC3)cc2n1,CHEMBL4112022,8.393618634889394
4304,CC[C@@H](NC(=O)c1ccc2cnc(NC3CCOCC3)cc2n1)c1ccc(OC)c(F)c1,CHEMBL4112587,8.67778070526608
4305,Cn1nccc1Nc1cc2nc(C(=O)N[C@H](CO)c3ccc(Cl)c(F)c3)ccc2cn1,CHEMBL4108790,9.126098402135538
4306,O=C(NCc1ccc(Cl)c(F)c1)c1ccc2cnc(NC3CCOCC3)cc2n1,CHEMBL3963644,8.46470587995723
4307,O=C(NCCc1ccc(Cl)c(F)c1)c1ccc2cnc(NC3CCOCC3)cc2n1,CHEMBL3903344,8.22548303427145
4308,CC[C@@H](NC(=O)c1ccc2cnc(NC3CCOCC3)cc2c1)c1ccc(Cl)c(F)c1,CHEMBL4115564,8.602059991327963
4309,Cn1cc([C@@H](NC(=O)c2ccc3cnc(Nc4ccnn4C)cc3c2)c2ccc(Cl)c(F)c2)cn1,CHEMBL3976074,8.640164517660113
4310,O=C(N[C@H](CO)c1ccc(Cl)c(F)c1)c1ccc2cnc(NC3CCOCC3)cc2c1,CHEMBL4113272,8.55284196865778
4311,C[C@@H](CO)Nc1cc2cc(C(=O)NCc3cc4c(F)cccc4[nH]3)ccc2cn1,CHEMBL3925797,7.694648630553377
4312,COc1ccc([C@H](NC(=O)c2ccc3cnc(Nc4cc(C)nn4C)cc3c2)c2cnn(C)c2)cc1F,CHEMBL3969698,8.337242168318426
4313,CC[C@@H](NC(=O)c1ccc2cnc(Nc3cc(C)nn3C)cc2c1)c1ccc(Cl)c(F)c1,CHEMBL4108819,8.187086643357144
4314,COc1ccc([C@@H]2CN(C)C[C@H]2NC(=O)c2ccc3cnc(Nc4cc(C)nn4C)cc3c2)cc1,CHEMBL3964006,8.57186520597121
4315,COC(=O)C1=C(Nc2ccccc2Cl)O/C(=C\c2c[nH]c3ncccc23)C1=O,CHEMBL4089159,7.214670164989233
4316,C[C@@H](c1ccc(F)cc1)n1nnc2cnc3ccc(-c4ccc5ocnc5c4)cc3c21,CHEMBL4083249,5.0
4317,Cc1n[nH]c2ccc(-c3cc(N[C@@H](CO)c4ccccc4)cnc3-c3cc(Cl)ccc3O)cc12,CHEMBL4105329,6.017638298366853
4318,OC[C@H](Nc1cnc(-c2cc(Cl)ccc2O)c(-c2ccc3cnccc3c2)c1)c1ccccc1,CHEMBL4067871,6.0
4319,Cc1n[nH]c2ccc(-c3cc(N[C@@H](CO)c4ccccc4)cnc3-c3cc(F)ccc3O)cc12,CHEMBL4062877,6.240558802866302
4320,Cc1n[nH]c2ccc(-c3cc(N[C@@H](CO)c4ccccc4)cnc3-c3ccc(F)cc3O)cc12,CHEMBL4075917,6.0
4321,Nc1nc(NCCNc2ncc(-n3ccnc3)c(-c3ccc(Cl)cc3Cl)n2)ccc1[N+](=O)[O-],CHEMBL3185148,5.0
4322,Nc1nc(NCCNc2ncc(-c3ncc[nH]3)c(-c3ccc(Cl)cc3Cl)n2)ccc1[N+](=O)[O-],CHEMBL1080901,5.0
4323,Cc1cnc(-c2cnc(NCCNc3ccc(C#N)cn3)nc2-c2ccc(Cl)cc2Cl)[nH]1,CHEMBL412142,5.0
4324,CC[C@H](C)[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)CNC(=O)C(N)CCCCn1cc(CCCCNC(=O)CCCCCn2nc(N)c3cc(-c4c(-c5ccccc5)nn5ccccc45)nnc32)nn1)[C@@H](C)O)[C@@H](C)CC)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)O)C(C)C,CHEMBL4079223,7.6020599913279625
4325,CC[C@H](C)[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)CCOCCOCCOCCOCCNC(=O)Cn1nc(N)c2cc(-c3c(-c4ccccc4)nn4ccccc34)nnc21)[C@@H](C)O)[C@@H](C)CC)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O)C(C)C,CHEMBL4076347,7.853871964321762
4326,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)CCOCCOCCOCCOCCNC(=O)Cn1nc(N)c2cc(-c3c(-c4ccccc4)nn4ccccc34)nnc21)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)O)[C@@H](C)CC,CHEMBL4098959,6.154901959985743
4327,Nc1nn(CC(=O)O)c2nnc(-c3c(-c4ccccc4)nn4ccccc34)cc12,CHEMBL4098700,4.910094888560602
4328,Nc1n[nH]c2nnc(-c3c(-c4ccccc4)nn4ccccc34)cc12,CHEMBL259551,5.920818753952375
4329,COCCN1C(=O)c2cc(-c3nc(Nc4ccnn4C)ncc3C)cn2C[C@H]1C,CHEMBL4086507,6.886056647693163
4330,Cc1cccc(CN2C(=O)c3cc(-c4nc(Nc5ccnn5C)ncc4C)cn3C[C@H]2C)n1,CHEMBL4071576,7.2076083105017466
4331,COCCN1C(=O)c2cc(-c3nc(Nc4ccnn4C)ncc3C)cn2C[C@@H]1C,CHEMBL4098608,6.508638306165727
4332,Cc1cccc(CN2C(=O)c3cc(-c4nc(Nc5ccnn5C)ncc4C)cn3C[C@@H]2C)n1,CHEMBL4075638,6.853871964321762
4333,COCCN1CCn2cc(-c3nc(Nc4ccnn4C)ncc3C)cc2C1=O,CHEMBL4090886,6.508638306165727
4334,Cc1cccc(CN2CCn3cc(-c4nc(Nc5ccnn5C)ncc4C)cc3C2=O)n1,CHEMBL4101072,6.958607314841775
4335,Cc1cccc(CN2C(=O)c3cc(-c4ccnc(Nc5ccnn5C)n4)cn3CC2C)n1,CHEMBL4083098,6.136677139879544
4336,Cc1cccc(CN2C(=O)c3cc(-c4ccnc(Nc5ccnn5C)n4)cn3CC2C)n1,CHEMBL4083098,6.481486060122113
4337,O=C1NCCn2cc(-c3ccnc(NC4CCOCC4)n3)cc21,CHEMBL4072622,5.958607314841775
4338,COCCN1CCc2c(cc(-c3ccnc(Nc4ccnn4C)n3)n2C)C1=O,CHEMBL4061051,5.327902142064283
4339,COCCN1CCc2c(cc(-c3ccnc(NC4CCOCC4)n3)n2C)C1=O,CHEMBL4082931,5.853871964321762
4340,Cn1c(-c2ccnc(NC3CCOCC3)n2)cc2c1CCN(Cc1ccccc1)C2=O,CHEMBL4103768,7.161150909262744
4341,Cn1c(-c2ccnc(NC3CCOCC3)n2)cc2c1CCNC2=O,CHEMBL4079515,6.468521082957745
4342,COCCN1C(=O)c2cc(-c3nc(Nc4ccnn4C)ncc3C)[nH]c2C[C@H]1C,CHEMBL4065992,6.886056647693163
4343,COCCN1C(=O)c2cc(-c3nc(Nc4ccnn4C)ncc3C)[nH]c2C[C@@H]1C,CHEMBL4087393,6.698970004336019
4344,COCCN1C(=O)c2cc(-c3ccnc(Nc4ccnn4C)n3)[nH]c2C[C@H]1C,CHEMBL4088284,4.931814138253838
4345,COCCN1C(=O)c2cc(-c3ccnc(Nc4ccnn4C)n3)[nH]c2C[C@@H]1C,CHEMBL4060050,4.5376020021010435
4346,COCCN1CCc2[nH]c(-c3ccnc(Nc4ccnn4C)n3)cc2C1=O,CHEMBL4074311,5.795880017344075
4347,Cc1cccc(CN2CCc3[nH]c(-c4ccnc(NC5CCOCC5)n4)cc3C2=O)n1,CHEMBL4068705,6.431798275933005
4348,COCCN1CCc2[nH]c(-c3ccnc(NC4CCOCC4)n3)cc2C1=O,CHEMBL4074437,6.221848749616356
4349,O=C1c2cc(-c3ccnc(NC4CCOCC4)n3)[nH]c2CCN1[C@H](CO)c1ccc(Cl)c(F)c1,CHEMBL4100076,6.6020599913279625
4350,O=C1c2cc(-c3ccnc(NC4CCOCC4)n3)[nH]c2CCN1[C@H](CO)c1ccc(F)c(Cl)c1,CHEMBL4096522,6.886056647693163
4351,O=C1c2cc(-c3ccnc(NC4CCOCC4)n3)[nH]c2CCN1[C@H](CO)c1ccccc1,CHEMBL4078489,7.0
4352,O=C1c2cc(-c3ccnc(NC4CCOCC4)n3)[nH]c2CCN1Cc1ccccc1,CHEMBL4097186,7.096910013008056
4353,CN1CCc2[nH]c(-c3ccnc(NC4CCOCC4)n3)cc2C1=O,CHEMBL4070818,5.721246399047171
4354,O=C1NCCc2[nH]c(-c3ccnc(NC4CCOCC4)n3)cc21,CHEMBL4080944,6.026872146400302
4355,CN1CCN(c2ccc(Nc3nccc(-c4cc5c([nH]4)CCNC5=O)n3)cc2)CC1,CHEMBL4105185,6.2441251443275085
4356,Cn1nccc1Nc1nccc(-c2ccn([C@H](CO)c3ccc(Cl)c(F)c3)c(=O)c2)n1,CHEMBL3544964,6.853871964321762
4357,CC(C)Nc1cc(-c2c[nH]c(C(=O)N[C@H](CO)c3cccc(Cl)c3)c2)c(Cl)cn1,CHEMBL3590106,7.508638306165727
4358,O=C(Nc1ccc2[nH]nc(-c3ccncc3)c2c1)[C@@H]1CCN(CC(=O)N2CCN(c3ccc(-c4ncccn4)cc3)CC2)C1,CHEMBL3590107,7.698970004336019
4359,COCCN1C(=O)c2cc(-c3nc(Nc4ccnn4C)ncc3C)cn2C[C@H]1C,CHEMBL4086507,4.657577319177793
4360,Cc1cccc(CN2C(=O)c3cc(-c4nc(Nc5ccnn5C)ncc4C)cn3C[C@H]2C)n1,CHEMBL4071576,7.920818753952375
4361,COCCN1C(=O)c2cc(-c3nc(Nc4ccnn4C)ncc3C)cn2C[C@@H]1C,CHEMBL4098608,6.42021640338319
4362,Cc1cccc(CN2C(=O)c3cc(-c4nc(Nc5ccnn5C)ncc4C)cn3C[C@@H]2C)n1,CHEMBL4075638,4.522878745280337
4363,COCCN1CCn2cc(-c3nc(Nc4ccnn4C)ncc3C)cc2C1=O,CHEMBL4090886,4.522878745280337
4364,Cc1cccc(CN2CCn3cc(-c4nc(Nc5ccnn5C)ncc4C)cc3C2=O)n1,CHEMBL4101072,6.0
4365,Cc1cccc(CN2C(=O)c3cc(-c4ccnc(Nc5ccnn5C)n4)cn3CC2C)n1,CHEMBL4083098,4.522878745280337
4366,Cc1cccc(CN2C(=O)c3cc(-c4ccnc(Nc5ccnn5C)n4)cn3CC2C)n1,CHEMBL4083098,4.657577319177793
4367,O=C1NCCn2cc(-c3ccnc(NC4CCOCC4)n3)cc21,CHEMBL4072622,4.6020599913279625
4368,COCCN1CCc2c(cc(-c3ccnc(Nc4ccnn4C)n3)n2C)C1=O,CHEMBL4061051,5.0
4369,COCCN1CCc2c(cc(-c3ccnc(NC4CCOCC4)n3)n2C)C1=O,CHEMBL4082931,4.619788758288394
4370,Cn1c(-c2ccnc(NC3CCOCC3)n2)cc2c1CCN(Cc1ccccc1)C2=O,CHEMBL4103768,5.031517051446065
4371,Cn1c(-c2ccnc(NC3CCOCC3)n2)cc2c1CCNC2=O,CHEMBL4079515,6.2441251443275085
4372,COCCN1C(=O)c2cc(-c3nc(Nc4ccnn4C)ncc3C)[nH]c2C[C@H]1C,CHEMBL4065992,7.522878745280337
4373,COCCN1C(=O)c2cc(-c3nc(Nc4ccnn4C)ncc3C)[nH]c2C[C@@H]1C,CHEMBL4087393,5.0915149811213505
4374,COCCN1C(=O)c2cc(-c3ccnc(Nc4ccnn4C)n3)[nH]c2C[C@H]1C,CHEMBL4088284,5.920818753952375
4375,COCCN1C(=O)c2cc(-c3ccnc(Nc4ccnn4C)n3)[nH]c2C[C@@H]1C,CHEMBL4060050,5.958607314841775
4376,COCCN1CCc2[nH]c(-c3ccnc(Nc4ccnn4C)n3)cc2C1=O,CHEMBL4074311,4.522878745280337
4377,Cc1cccc(CN2CCc3[nH]c(-c4ccnc(NC5CCOCC5)n4)cc3C2=O)n1,CHEMBL4068705,5.026872146400302
4378,COCCN1CCc2[nH]c(-c3ccnc(NC4CCOCC4)n3)cc2C1=O,CHEMBL4074437,4.7447274948966935
4379,O=C1c2cc(-c3ccnc(NC4CCOCC4)n3)[nH]c2CCN1[C@H](CO)c1ccc(Cl)c(F)c1,CHEMBL4100076,4.522878745280337
4380,O=C1c2cc(-c3ccnc(NC4CCOCC4)n3)[nH]c2CCN1[C@H](CO)c1ccc(F)c(Cl)c1,CHEMBL4096522,5.481486060122113
